Sentence,Tags
"Half - relaxation time was prolonged in both steroid groups , and time to peak tension was longer with M , whereas tetanic tensions were similar .","(('Half', 'O'), ('-', 'O'), ('relaxation', 'O'), ('time', 'O'), ('was', 'O'), ('prolonged', 'O'), ('in', 'O'), ('both', 'O'), ('steroid', 'O'), ('groups', 'O'), (',', 'O'), ('and', 'O'), ('time', 'O'), ('to', 'O'), ('peak', 'O'), ('tension', 'O'), ('was', 'O'), ('longer', 'O'), ('with', 'O'), ('M', 'O'), (',', 'O'), ('whereas', 'O'), ('tetanic', 'B'), ('tensions', 'O'), ('were', 'O'), ('similar', 'O'), ('.', 'O'))$$$"
"We conclude that ( 1 ) short - term treatment with massive doses of steroids induced severe respiratory and limb muscle wasting ; ( 2 ) both types of steroids induced predominantly type IIb atrophy , resulting in the expected alterations in diaphragm contractile properties ; ( 3 ) neither steroid caused muscle necrosis ; ( 4 ) type IIb atrophy was not caused by acute nutritional deprivation alone .","(('We', 'O'), ('conclude', 'O'), ('that', 'O'), ('(', 'O'), ('1', 'O'), (')', 'O'), ('short', 'O'), ('-', 'O'), ('term', 'O'), ('treatment', 'O'), ('with', 'O'), ('massive', 'O'), ('doses', 'O'), ('of', 'O'), ('steroids', 'O'), ('induced', 'O'), ('severe', 'O'), ('respiratory', 'O'), ('and', 'O'), ('limb', 'O'), ('muscle', 'O'), ('wasting', 'O'), (';', 'O'), ('(', 'O'), ('2', 'O'), (')', 'O'), ('both', 'O'), ('types', 'O'), ('of', 'O'), ('steroids', 'O'), ('induced', 'O'), ('predominantly', 'O'), ('type', 'O'), ('IIb', 'O'), ('atrophy', 'B'), (',', 'O'), ('resulting', 'O'), ('in', 'O'), ('the', 'O'), ('expected', 'O'), ('alterations', 'O'), ('in', 'O'), ('diaphragm', 'O'), ('contractile', 'O'), ('properties', 'O'), (';', 'O'), ('(', 'O'), ('3', 'O'), (')', 'O'), ('neither', 'O'), ('steroid', 'O'), ('caused', 'O'), ('muscle', 'O'), ('necrosis', 'B'), (';', 'O'), ('(', 'O'), ('4', 'O'), (')', 'O'), ('type', 'O'), ('IIb', 'O'), ('atrophy', 'B'), ('was', 'O'), ('not', 'O'), ('caused', 'O'), ('by', 'O'), ('acute', 'O'), ('nutritional', 'O'), ('deprivation', 'O'), ('alone', 'O'), ('.', 'O'))$$$"
Thirteen of these patients experienced pain in the legs and / or back after recovery from anaesthesia .,"(('Thirteen', 'O'), ('of', 'O'), ('these', 'O'), ('patients', 'O'), ('experienced', 'O'), ('pain', 'B'), ('in', 'I'), ('the', 'I'), ('legs', 'I'), ('and', 'I'), ('/', 'I'), ('or', 'I'), ('back', 'I'), ('after', 'O'), ('recovery', 'O'), ('from', 'O'), ('anaesthesia', 'O'), ('.', 'O'))$$$"
"The present study investigates the effects of a diet free of precursors of NAD , the substrate on which PARP acts , in female NMRI mice with AAP hepatitis and evaluates the influence of simultaneous ethanol consumption in these animals .","(('The', 'O'), ('present', 'O'), ('study', 'O'), ('investigates', 'O'), ('the', 'O'), ('effects', 'O'), ('of', 'O'), ('a', 'O'), ('diet', 'O'), ('free', 'O'), ('of', 'O'), ('precursors', 'O'), ('of', 'O'), ('NAD', 'O'), (',', 'O'), ('the', 'O'), ('substrate', 'O'), ('on', 'O'), ('which', 'O'), ('PARP', 'O'), ('acts', 'O'), (',', 'O'), ('in', 'O'), ('female', 'O'), ('NMRI', 'O'), ('mice', 'O'), ('with', 'O'), ('AAP', 'O'), ('hepatitis', 'B'), ('and', 'O'), ('evaluates', 'O'), ('the', 'O'), ('influence', 'O'), ('of', 'O'), ('simultaneous', 'O'), ('ethanol', 'O'), ('consumption', 'O'), ('in', 'O'), ('these', 'O'), ('animals', 'O'), ('.', 'O'))$$$"
Nightmares and hallucinations after long - term intake of tramadol combined with antidepressants .,"(('Nightmares', 'O'), ('and', 'O'), ('hallucinations', 'B'), ('after', 'O'), ('long', 'O'), ('-', 'O'), ('term', 'O'), ('intake', 'O'), ('of', 'O'), ('tramadol', 'O'), ('combined', 'O'), ('with', 'O'), ('antidepressants', 'O'), ('.', 'O'))$$$"
Tramadol is a weak opioid with effects on adrenergic and serotonergic neurotransmission that is used to treat cancer pain and chronic non malignant pain .,"(('Tramadol', 'O'), ('is', 'O'), ('a', 'O'), ('weak', 'O'), ('opioid', 'O'), ('with', 'O'), ('effects', 'O'), ('on', 'O'), ('adrenergic', 'O'), ('and', 'O'), ('serotonergic', 'O'), ('neurotransmission', 'O'), ('that', 'O'), ('is', 'O'), ('used', 'O'), ('to', 'O'), ('treat', 'O'), ('cancer', 'B'), ('pain', 'B'), ('and', 'O'), ('chronic', 'O'), ('non', 'O'), ('malignant', 'O'), ('pain', 'B'), ('.', 'O'))$$$"
"The case report questions the long term use of pain killers combined with psycho - active drugs in chronic non malignant pain , especially if pain is under control .","(('The', 'O'), ('case', 'O'), ('report', 'O'), ('questions', 'O'), ('the', 'O'), ('long', 'O'), ('term', 'O'), ('use', 'O'), ('of', 'O'), ('pain', 'B'), ('killers', 'O'), ('combined', 'O'), ('with', 'O'), ('psycho', 'O'), ('-', 'O'), ('active', 'O'), ('drugs', 'O'), ('in', 'O'), ('chronic', 'O'), ('non', 'O'), ('malignant', 'O'), ('pain', 'B'), (',', 'O'), ('especially', 'O'), ('if', 'O'), ('pain', 'B'), ('is', 'O'), ('under', 'O'), ('control', 'O'), ('.', 'O'))$$$"
"Anesthetized rats received the tricyclic antidepressant desipramine IP to produce hypotension , QRS prolongation , and bradycardia .","(('Anesthetized', 'O'), ('rats', 'O'), ('received', 'O'), ('the', 'O'), ('tricyclic', 'O'), ('antidepressant', 'O'), ('desipramine', 'O'), ('IP', 'O'), ('to', 'O'), ('produce', 'O'), ('hypotension', 'B'), (',', 'O'), ('QRS', 'O'), ('prolongation', 'O'), (',', 'O'), ('and', 'O'), ('bradycardia', 'B'), ('.', 'O'))$$$"
RESULTS : NaHCO3 briefly ( 5 min ) reversed hypotension and QRS prolongation .,"(('RESULTS', 'O'), (':', 'O'), ('NaHCO3', 'O'), ('briefly', 'O'), ('(', 'O'), ('5', 'O'), ('min', 'O'), (')', 'O'), ('reversed', 'O'), ('hypotension', 'B'), ('and', 'O'), ('QRS', 'O'), ('prolongation', 'O'), ('.', 'O'))$$$"
"Valsartan , a new angiotensin II antagonist for the treatment of essential hypertension : a comparative study of the efficacy and safety against amlodipine .","(('Valsartan', 'O'), (',', 'O'), ('a', 'O'), ('new', 'O'), ('angiotensin', 'O'), ('II', 'O'), ('antagonist', 'O'), ('for', 'O'), ('the', 'O'), ('treatment', 'O'), ('of', 'O'), ('essential', 'O'), ('hypertension', 'B'), (':', 'O'), ('a', 'O'), ('comparative', 'O'), ('study', 'O'), ('of', 'O'), ('the', 'O'), ('efficacy', 'O'), ('and', 'O'), ('safety', 'O'), ('against', 'O'), ('amlodipine', 'O'), ('.', 'O'))$$$"
"Excessive stimulation of serotonin 5HT1A receptors causes a syndrome of serotonin excess that consists of shivering , muscle rigidity , salivation , confusion , agitation and hyperthermia .","(('Excessive', 'O'), ('stimulation', 'O'), ('of', 'O'), ('serotonin', 'O'), ('5HT1A', 'O'), ('receptors', 'O'), ('causes', 'O'), ('a', 'O'), ('syndrome', 'O'), ('of', 'O'), ('serotonin', 'O'), ('excess', 'O'), ('that', 'O'), ('consists', 'O'), ('of', 'O'), ('shivering', 'O'), (',', 'O'), ('muscle', 'B'), ('rigidity', 'I'), (',', 'O'), ('salivation', 'B'), (',', 'O'), ('confusion', 'B'), (',', 'O'), ('agitation', 'B'), ('and', 'O'), ('hyperthermia', 'B'), ('.', 'O'))$$$"
"Within 2 h he became confused with jerking movements of his extremities , tremors and rigidity .","(('Within', 'O'), ('2', 'O'), ('h', 'O'), ('he', 'O'), ('became', 'O'), ('confused', 'O'), ('with', 'O'), ('jerking', 'O'), ('movements', 'O'), ('of', 'O'), ('his', 'O'), ('extremities', 'O'), (',', 'O'), ('tremors', 'B'), ('and', 'O'), ('rigidity', 'B'), ('.', 'O'))$$$"
"He was brought directly to a hospital where he was found to be agitated and confused with shivering , myoclonic jerks , rigidity , salivation and diaphoresis .","(('He', 'O'), ('was', 'O'), ('brought', 'O'), ('directly', 'O'), ('to', 'O'), ('a', 'O'), ('hospital', 'O'), ('where', 'O'), ('he', 'O'), ('was', 'O'), ('found', 'O'), ('to', 'O'), ('be', 'O'), ('agitated', 'O'), ('and', 'O'), ('confused', 'O'), ('with', 'O'), ('shivering', 'O'), (',', 'O'), ('myoclonic', 'B'), ('jerks', 'I'), (',', 'O'), ('rigidity', 'B'), (',', 'O'), ('salivation', 'B'), ('and', 'O'), ('diaphoresis', 'O'), ('.', 'O'))$$$"
After 180 mg of diazepam i . v . he remained tremulous with muscle rigidity and clenched jaws .,"(('After', 'O'), ('180', 'O'), ('mg', 'O'), ('of', 'O'), ('diazepam', 'O'), ('i', 'O'), ('.', 'O'), ('v', 'O'), ('.', 'O'), ('he', 'O'), ('remained', 'O'), ('tremulous', 'O'), ('with', 'O'), ('muscle', 'B'), ('rigidity', 'I'), ('and', 'O'), ('clenched', 'O'), ('jaws', 'O'), ('.', 'O'))$$$"
"He was intubated for airway protection and because of hypoventilation , and was paralyzed to control muscle rigidity .","(('He', 'O'), ('was', 'O'), ('intubated', 'O'), ('for', 'O'), ('airway', 'O'), ('protection', 'O'), ('and', 'O'), ('because', 'O'), ('of', 'O'), ('hypoventilation', 'B'), (',', 'O'), ('and', 'O'), ('was', 'O'), ('paralyzed', 'B'), ('to', 'O'), ('control', 'O'), ('muscle', 'B'), ('rigidity', 'I'), ('.', 'O'))$$$"
This patient survived without sequelae due to the aggressive sedation and neuromuscular paralysis .,"(('This', 'O'), ('patient', 'O'), ('survived', 'O'), ('without', 'O'), ('sequelae', 'O'), ('due', 'O'), ('to', 'O'), ('the', 'O'), ('aggressive', 'O'), ('sedation', 'O'), ('and', 'O'), ('neuromuscular', 'O'), ('paralysis', 'B'), ('.', 'O'))$$$"
RESULTS : All tumors were grade 3 or 4 transitional cell carcinoma .,"(('RESULTS', 'O'), (':', 'O'), ('All', 'O'), ('tumors', 'B'), ('were', 'O'), ('grade', 'O'), ('3', 'O'), ('or', 'O'), ('4', 'O'), ('transitional', 'O'), ('cell', 'O'), ('carcinoma', 'B'), ('.', 'O'))$$$"
"We describe an outbreak of deaths from cocaine - induced excited delirium ( EDDs ) in Dade County , Florida between 1979 and 1990 .","(('We', 'O'), ('describe', 'O'), ('an', 'O'), ('outbreak', 'O'), ('of', 'O'), ('deaths', 'O'), ('from', 'O'), ('cocaine', 'O'), ('-', 'O'), ('induced', 'O'), ('excited', 'O'), ('delirium', 'B'), ('(', 'O'), ('EDDs', 'B'), (')', 'O'), ('in', 'O'), ('Dade', 'O'), ('County', 'O'), (',', 'O'), ('Florida', 'O'), ('between', 'O'), ('1979', 'O'), ('and', 'O'), ('1990', 'O'), ('.', 'O'))$$$"
"From a registry of all cocaine - related deaths in Dade County , Florida , from 1969 - 1990 , 58 EDDs were compared with 125 victims of accidental cocaine overdose without excited delirium .","(('From', 'O'), ('a', 'O'), ('registry', 'O'), ('of', 'O'), ('all', 'O'), ('cocaine', 'O'), ('-', 'O'), ('related', 'O'), ('deaths', 'O'), ('in', 'O'), ('Dade', 'O'), ('County', 'O'), (',', 'O'), ('Florida', 'O'), (',', 'O'), ('from', 'O'), ('1969', 'O'), ('-', 'O'), ('1990', 'O'), (',', 'O'), ('58', 'O'), ('EDDs', 'B'), ('were', 'O'), ('compared', 'O'), ('with', 'O'), ('125', 'O'), ('victims', 'O'), ('of', 'O'), ('accidental', 'O'), ('cocaine', 'O'), ('overdose', 'B'), ('without', 'O'), ('excited', 'O'), ('delirium', 'B'), ('.', 'O'))$$$"
"They were less likely to have a low body mass index , and more likely to have died in police custody , to have received medical treatment immediately before death , to have survived for a longer period , to have developed hyperthermia , and to have died in summer months .","(('They', 'O'), ('were', 'O'), ('less', 'O'), ('likely', 'O'), ('to', 'O'), ('have', 'O'), ('a', 'O'), ('low', 'O'), ('body', 'O'), ('mass', 'O'), ('index', 'O'), (',', 'O'), ('and', 'O'), ('more', 'O'), ('likely', 'O'), ('to', 'O'), ('have', 'O'), ('died', 'O'), ('in', 'O'), ('police', 'O'), ('custody', 'O'), (',', 'O'), ('to', 'O'), ('have', 'O'), ('received', 'O'), ('medical', 'O'), ('treatment', 'O'), ('immediately', 'O'), ('before', 'O'), ('death', 'O'), (',', 'O'), ('to', 'O'), ('have', 'O'), ('survived', 'O'), ('for', 'O'), ('a', 'O'), ('longer', 'O'), ('period', 'O'), (',', 'O'), ('to', 'O'), ('have', 'O'), ('developed', 'O'), ('hyperthermia', 'B'), (',', 'O'), ('and', 'O'), ('to', 'O'), ('have', 'O'), ('died', 'O'), ('in', 'O'), ('summer', 'O'), ('months', 'O'), ('.', 'O'))$$$"
The children received gastrointestinal decontamination and high doses of intravenous benzodiazepines in an attempt to control the choreoathetoid movements .,"(('The', 'O'), ('children', 'O'), ('received', 'O'), ('gastrointestinal', 'O'), ('decontamination', 'O'), ('and', 'O'), ('high', 'O'), ('doses', 'O'), ('of', 'O'), ('intravenous', 'O'), ('benzodiazepines', 'O'), ('in', 'O'), ('an', 'O'), ('attempt', 'O'), ('to', 'O'), ('control', 'O'), ('the', 'O'), ('choreoathetoid', 'B'), ('movements', 'O'), ('.', 'O'))$$$"
The possibility of choreoathetoid movements should be considered in patients presenting after pemoline overdose .,"(('The', 'O'), ('possibility', 'O'), ('of', 'O'), ('choreoathetoid', 'B'), ('movements', 'O'), ('should', 'O'), ('be', 'O'), ('considered', 'O'), ('in', 'O'), ('patients', 'O'), ('presenting', 'O'), ('after', 'O'), ('pemoline', 'O'), ('overdose', 'B'), ('.', 'O'))$$$"
"During the follow - up , 3 patients ( 12 % ) developed steroid - induced elevated intraocular pressure ( IOP ) that resolved after corticosteroid therapy was discontinued .","(('During', 'O'), ('the', 'O'), ('follow', 'O'), ('-', 'O'), ('up', 'O'), (',', 'O'), ('3', 'O'), ('patients', 'O'), ('(', 'O'), ('12', 'O'), ('%', 'O'), (')', 'O'), ('developed', 'O'), ('steroid', 'O'), ('-', 'O'), ('induced', 'O'), ('elevated', 'B'), ('intraocular', 'I'), ('pressure', 'I'), ('(', 'O'), ('IOP', 'O'), (')', 'O'), ('that', 'O'), ('resolved', 'O'), ('after', 'O'), ('corticosteroid', 'O'), ('therapy', 'O'), ('was', 'O'), ('discontinued', 'O'), ('.', 'O'))$$$"
Superoxide and hydrogen peroxide production by ALF neutrophils stimulated with zymosan opsonized with ALF serum was significantly reduced compared with the control subjects ( P < 0 . 01 ) .,"(('Superoxide', 'O'), ('and', 'O'), ('hydrogen', 'O'), ('peroxide', 'O'), ('production', 'O'), ('by', 'O'), ('ALF', 'B'), ('neutrophils', 'O'), ('stimulated', 'O'), ('with', 'O'), ('zymosan', 'O'), ('opsonized', 'O'), ('with', 'O'), ('ALF', 'B'), ('serum', 'O'), ('was', 'O'), ('significantly', 'O'), ('reduced', 'O'), ('compared', 'O'), ('with', 'O'), ('the', 'O'), ('control', 'O'), ('subjects', 'O'), ('(', 'O'), ('P', 'O'), ('<', 'O'), ('0', 'O'), ('.', 'O'), ('01', 'O'), (')', 'O'), ('.', 'O'))$$$"
Neuroactive steroids protect against pilocarpine - and kainic acid - induced limbic seizures and status epilepticus in mice .,"(('Neuroactive', 'O'), ('steroids', 'O'), ('protect', 'O'), ('against', 'O'), ('pilocarpine', 'O'), ('-', 'O'), ('and', 'O'), ('kainic', 'O'), ('acid', 'O'), ('-', 'O'), ('induced', 'O'), ('limbic', 'O'), ('seizures', 'B'), ('and', 'O'), ('status', 'B'), ('epilepticus', 'I'), ('in', 'O'), ('mice', 'O'), ('.', 'O'))$$$"
"Steroids with the 3 - hydroxy group in the alpha - position and 5 - H in the alpha - or beta - configurations were highly effective in protecting against pilocarpine ( 416 mg / kg , s . c . ) - induced limbic motor seizures and status epilepticus ( ED50 values , 7 . 0 - 18 . 7 mg / kg , i . p . ) .","(('Steroids', 'O'), ('with', 'O'), ('the', 'O'), ('3', 'O'), ('-', 'O'), ('hydroxy', 'O'), ('group', 'O'), ('in', 'O'), ('the', 'O'), ('alpha', 'O'), ('-', 'O'), ('position', 'O'), ('and', 'O'), ('5', 'O'), ('-', 'O'), ('H', 'O'), ('in', 'O'), ('the', 'O'), ('alpha', 'O'), ('-', 'O'), ('or', 'O'), ('beta', 'O'), ('-', 'O'), ('configurations', 'O'), ('were', 'O'), ('highly', 'O'), ('effective', 'O'), ('in', 'O'), ('protecting', 'O'), ('against', 'O'), ('pilocarpine', 'O'), ('(', 'O'), ('416', 'O'), ('mg', 'O'), ('/', 'O'), ('kg', 'O'), (',', 'O'), ('s', 'O'), ('.', 'O'), ('c', 'O'), ('.', 'O'), (')', 'O'), ('-', 'O'), ('induced', 'O'), ('limbic', 'O'), ('motor', 'O'), ('seizures', 'B'), ('and', 'O'), ('status', 'B'), ('epilepticus', 'I'), ('(', 'O'), ('ED50', 'O'), ('values', 'O'), (',', 'O'), ('7', 'O'), ('.', 'O'), ('0', 'O'), ('-', 'O'), ('18', 'O'), ('.', 'O'), ('7', 'O'), ('mg', 'O'), ('/', 'O'), ('kg', 'O'), (',', 'O'), ('i', 'O'), ('.', 'O'), ('p', 'O'), ('.', 'O'), (')', 'O'), ('.', 'O'))$$$"
"Although the neuroactive steroids were considerably less potent than the benzodiazepine clonazepam in protecting against pilocarpine seizures , steroids with the 5 alpha , 3 alpha - configuration had comparable or higher protective index values ( TD50 for motor impairment divided by ED50 for seizure protection ) than clonazepam , indicating that some neuroactive steroids may have lower relative toxicity .","(('Although', 'O'), ('the', 'O'), ('neuroactive', 'O'), ('steroids', 'O'), ('were', 'O'), ('considerably', 'O'), ('less', 'O'), ('potent', 'O'), ('than', 'O'), ('the', 'O'), ('benzodiazepine', 'O'), ('clonazepam', 'O'), ('in', 'O'), ('protecting', 'O'), ('against', 'O'), ('pilocarpine', 'O'), ('seizures', 'B'), (',', 'O'), ('steroids', 'O'), ('with', 'O'), ('the', 'O'), ('5', 'O'), ('alpha', 'O'), (',', 'O'), ('3', 'O'), ('alpha', 'O'), ('-', 'O'), ('configuration', 'O'), ('had', 'O'), ('comparable', 'O'), ('or', 'O'), ('higher', 'O'), ('protective', 'O'), ('index', 'O'), ('values', 'O'), ('(', 'O'), ('TD50', 'O'), ('for', 'O'), ('motor', 'O'), ('impairment', 'O'), ('divided', 'O'), ('by', 'O'), ('ED50', 'O'), ('for', 'O'), ('seizure', 'B'), ('protection', 'O'), (')', 'O'), ('than', 'O'), ('clonazepam', 'O'), (',', 'O'), ('indicating', 'O'), ('that', 'O'), ('some', 'O'), ('neuroactive', 'O'), ('steroids', 'O'), ('may', 'O'), ('have', 'O'), ('lower', 'O'), ('relative', 'O'), ('toxicity', 'B'), ('.', 'O'))$$$"
"Steroids with the 5 alpha , 3 alpha - or 5 beta , 3 alpha - configurations also produced a dose - dependent delay in the onset of limbic seizures induced by kainic acid ( 32 mg / kg , s . c . ) , but did not completely protect against the seizures .","(('Steroids', 'O'), ('with', 'O'), ('the', 'O'), ('5', 'O'), ('alpha', 'O'), (',', 'O'), ('3', 'O'), ('alpha', 'O'), ('-', 'O'), ('or', 'O'), ('5', 'O'), ('beta', 'O'), (',', 'O'), ('3', 'O'), ('alpha', 'O'), ('-', 'O'), ('configurations', 'O'), ('also', 'O'), ('produced', 'O'), ('a', 'O'), ('dose', 'O'), ('-', 'O'), ('dependent', 'O'), ('delay', 'O'), ('in', 'O'), ('the', 'O'), ('onset', 'O'), ('of', 'O'), ('limbic', 'O'), ('seizures', 'B'), ('induced', 'O'), ('by', 'O'), ('kainic', 'O'), ('acid', 'O'), ('(', 'O'), ('32', 'O'), ('mg', 'O'), ('/', 'O'), ('kg', 'O'), (',', 'O'), ('s', 'O'), ('.', 'O'), ('c', 'O'), ('.', 'O'), (')', 'O'), (',', 'O'), ('but', 'O'), ('did', 'O'), ('not', 'O'), ('completely', 'O'), ('protect', 'O'), ('against', 'O'), ('the', 'O'), ('seizures', 'B'), ('.', 'O'))$$$"
"However , when a second dose of the steroid was administered 1 hr after the first dose , complete protection from the kainic acid - induced limbic seizures and status epilepticus was obtained .","(('However', 'O'), (',', 'O'), ('when', 'O'), ('a', 'O'), ('second', 'O'), ('dose', 'O'), ('of', 'O'), ('the', 'O'), ('steroid', 'O'), ('was', 'O'), ('administered', 'O'), ('1', 'O'), ('hr', 'O'), ('after', 'O'), ('the', 'O'), ('first', 'O'), ('dose', 'O'), (',', 'O'), ('complete', 'O'), ('protection', 'O'), ('from', 'O'), ('the', 'O'), ('kainic', 'O'), ('acid', 'O'), ('-', 'O'), ('induced', 'O'), ('limbic', 'O'), ('seizures', 'B'), ('and', 'O'), ('status', 'B'), ('epilepticus', 'I'), ('was', 'O'), ('obtained', 'O'), ('.', 'O'))$$$"
Hepatic and extrahepatic angiotensinogen gene expression in rats with acute nephrotic syndrome .,"(('Hepatic', 'O'), ('and', 'O'), ('extrahepatic', 'O'), ('angiotensinogen', 'O'), ('gene', 'O'), ('expression', 'O'), ('in', 'O'), ('rats', 'O'), ('with', 'O'), ('acute', 'O'), ('nephrotic', 'B'), ('syndrome', 'I'), ('.', 'O'))$$$"
"With this low frequency of extrapyramidal symptoms , it was thought the frequency of neuroleptic malignant syndrome might also be lowered .","(('With', 'O'), ('this', 'O'), ('low', 'O'), ('frequency', 'O'), ('of', 'O'), ('extrapyramidal', 'B'), ('symptoms', 'I'), (',', 'O'), ('it', 'O'), ('was', 'O'), ('thought', 'O'), ('the', 'O'), ('frequency', 'O'), ('of', 'O'), ('neuroleptic', 'B'), ('malignant', 'I'), ('syndrome', 'I'), ('might', 'O'), ('also', 'O'), ('be', 'O'), ('lowered', 'O'), ('.', 'O'))$$$"
A 73 - year - old woman developed neuroleptic malignant syndrome after monotherapy with risperidone .,"(('A', 'O'), ('73', 'O'), ('-', 'O'), ('year', 'O'), ('-', 'O'), ('old', 'O'), ('woman', 'O'), ('developed', 'O'), ('neuroleptic', 'B'), ('malignant', 'I'), ('syndrome', 'I'), ('after', 'O'), ('monotherapy', 'O'), ('with', 'O'), ('risperidone', 'O'), ('.', 'O'))$$$"
It appears that the protection from extrapyramidal side effects observed with risperidone does not ensure protection from neuroleptic malignant syndrome .,"(('It', 'O'), ('appears', 'O'), ('that', 'O'), ('the', 'O'), ('protection', 'O'), ('from', 'O'), ('extrapyramidal', 'O'), ('side', 'O'), ('effects', 'O'), ('observed', 'O'), ('with', 'O'), ('risperidone', 'O'), ('does', 'O'), ('not', 'O'), ('ensure', 'O'), ('protection', 'O'), ('from', 'O'), ('neuroleptic', 'B'), ('malignant', 'I'), ('syndrome', 'I'), ('.', 'O'))$$$"
Carteolol did not evoke postsynaptic dopamine receptor - stimulating behavioral signs such as stereotypy and hyperlocomotion in rats .,"(('Carteolol', 'O'), ('did', 'O'), ('not', 'O'), ('evoke', 'O'), ('postsynaptic', 'O'), ('dopamine', 'O'), ('receptor', 'O'), ('-', 'O'), ('stimulating', 'O'), ('behavioral', 'O'), ('signs', 'O'), ('such', 'O'), ('as', 'O'), ('stereotypy', 'O'), ('and', 'O'), ('hyperlocomotion', 'B'), ('in', 'O'), ('rats', 'O'), ('.', 'O'))$$$"
Review of the literature reveals an association between tamoxifen use and gynecologic tumors .,"(('Review', 'O'), ('of', 'O'), ('the', 'O'), ('literature', 'O'), ('reveals', 'O'), ('an', 'O'), ('association', 'O'), ('between', 'O'), ('tamoxifen', 'O'), ('use', 'O'), ('and', 'O'), ('gynecologic', 'O'), ('tumors', 'B'), ('.', 'O'))$$$"
AZT has induced a macrocytic anemia in AIDS patients on long term AZT therapy .,"(('AZT', 'O'), ('has', 'O'), ('induced', 'O'), ('a', 'O'), ('macrocytic', 'B'), ('anemia', 'I'), ('in', 'O'), ('AIDS', 'B'), ('patients', 'O'), ('on', 'O'), ('long', 'O'), ('term', 'O'), ('AZT', 'O'), ('therapy', 'O'), ('.', 'O'))$$$"
"There were two cases of hypocellular myelodysplasia , two cases of hypersegmented myelodysplastic granulocytosis , two cases of hypercellular marrow with abnormal megakaryocytes with bizarre nuclei , one case of megakaryocytic myelosis associated with a hyperplastic marrow , dysmyelopoiesis and a hypocellular marrow and two cases of myelodysplasia with dyserythropoiesis , hemosiderosis and a hypocellular marrow .","(('There', 'O'), ('were', 'O'), ('two', 'O'), ('cases', 'O'), ('of', 'O'), ('hypocellular', 'O'), ('myelodysplasia', 'B'), (',', 'O'), ('two', 'O'), ('cases', 'O'), ('of', 'O'), ('hypersegmented', 'O'), ('myelodysplastic', 'B'), ('granulocytosis', 'O'), (',', 'O'), ('two', 'O'), ('cases', 'O'), ('of', 'O'), ('hypercellular', 'O'), ('marrow', 'O'), ('with', 'O'), ('abnormal', 'O'), ('megakaryocytes', 'O'), ('with', 'O'), ('bizarre', 'O'), ('nuclei', 'O'), (',', 'O'), ('one', 'O'), ('case', 'O'), ('of', 'O'), ('megakaryocytic', 'O'), ('myelosis', 'O'), ('associated', 'O'), ('with', 'O'), ('a', 'O'), ('hyperplastic', 'B'), ('marrow', 'I'), (',', 'O'), ('dysmyelopoiesis', 'B'), ('and', 'O'), ('a', 'O'), ('hypocellular', 'B'), ('marrow', 'I'), ('and', 'O'), ('two', 'O'), ('cases', 'O'), ('of', 'O'), ('myelodysplasia', 'B'), ('with', 'O'), ('dyserythropoiesis', 'B'), (',', 'O'), ('hemosiderosis', 'B'), ('and', 'O'), ('a', 'O'), ('hypocellular', 'B'), ('marrow', 'I'), ('.', 'O'))$$$"
"Above mentioned AZT incorporation may have induced an ineffective hemopoiesis in the primitive hemopoietic progenitor cells , which is known to be seen commonly in the myelodysplastic syndrome .","(('Above', 'O'), ('mentioned', 'O'), ('AZT', 'O'), ('incorporation', 'O'), ('may', 'O'), ('have', 'O'), ('induced', 'O'), ('an', 'O'), ('ineffective', 'O'), ('hemopoiesis', 'O'), ('in', 'O'), ('the', 'O'), ('primitive', 'O'), ('hemopoietic', 'O'), ('progenitor', 'O'), ('cells', 'O'), (',', 'O'), ('which', 'O'), ('is', 'O'), ('known', 'O'), ('to', 'O'), ('be', 'O'), ('seen', 'O'), ('commonly', 'O'), ('in', 'O'), ('the', 'O'), ('myelodysplastic', 'B'), ('syndrome', 'I'), ('.', 'O'))$$$"
We report the case of a patient who developed severe hypernatraemic dehydration following a head injury .,"(('We', 'O'), ('report', 'O'), ('the', 'O'), ('case', 'O'), ('of', 'O'), ('a', 'O'), ('patient', 'O'), ('who', 'O'), ('developed', 'O'), ('severe', 'O'), ('hypernatraemic', 'O'), ('dehydration', 'B'), ('following', 'O'), ('a', 'O'), ('head', 'B'), ('injury', 'I'), ('.', 'O'))$$$"
"He remained thirsty and polyuric despite cessation of lithium and investigations on admission showed him to have normal osmoregulated thirst and vasopressin secretion , with clear evidence of nephrogenic diabetes insipidus .","(('He', 'O'), ('remained', 'O'), ('thirsty', 'O'), ('and', 'O'), ('polyuric', 'B'), ('despite', 'O'), ('cessation', 'O'), ('of', 'O'), ('lithium', 'O'), ('and', 'O'), ('investigations', 'O'), ('on', 'O'), ('admission', 'O'), ('showed', 'O'), ('him', 'O'), ('to', 'O'), ('have', 'O'), ('normal', 'O'), ('osmoregulated', 'O'), ('thirst', 'O'), ('and', 'O'), ('vasopressin', 'O'), ('secretion', 'O'), (',', 'O'), ('with', 'O'), ('clear', 'O'), ('evidence', 'O'), ('of', 'O'), ('nephrogenic', 'B'), ('diabetes', 'I'), ('insipidus', 'I'), ('.', 'O'))$$$"
