Sentence,Gold,Pred
RESULTS : All tumors were grade 3 or 4 transitional cell carcinoma .,"('cell', 'O')","('cell', 'I')"
RESULTS : All tumors were grade 3 or 4 transitional cell carcinoma .,"('carcinoma', 'B')","('carcinoma', 'I')"
The remaining patient with extensive cancer underwent partial cystectomy for palliation and died 3 months later .,"('extensive', 'O')","('extensive', 'B')"
The remaining patient with extensive cancer underwent partial cystectomy for palliation and died 3 months later .,"('cancer', 'B')","('cancer', 'I')"
CONCLUSIONS : Cyclophosphamide associated bladder tumor is an aggressive disease .,"('Cyclophosphamide', 'O')","('Cyclophosphamide', 'B')"
CONCLUSIONS : Cyclophosphamide associated bladder tumor is an aggressive disease .,"('associated', 'O')","('associated', 'I')"
Pemoline has not been commonly associated in the literature as a cause of acute movement disorders .,"('movement', 'B')","('movement', 'O')"
Effect of myopic excimer laser photorefractive keratectomy on the electrophysiologic function of the retina and optic nerve .,"('myopic', 'O')","('myopic', 'B')"
Effect of myopic excimer laser photorefractive keratectomy on the electrophysiologic function of the retina and optic nerve .,"('keratectomy', 'O')","('keratectomy', 'I')"
PURPOSE : To assess by electrophysiologic testing the effect of photorefractive keratectomy ( PRK ) on the retina and optic nerve .,"('keratectomy', 'O')","('keratectomy', 'I')"
METHODS : Standard pattern electroretinograms ( P - ERGs ) and standard pattern visual evoked potentials ( P - VEPs ) were done in 25 eyes of 25 patients who had myopic PRK for an attempted correction between 5 . 00 and 15 . 00 diopters ( D ) ( mean 8 . 00 D ) .,"('myopic', 'O')","('myopic', 'B')"
METHODS : Standard pattern electroretinograms ( P - ERGs ) and standard pattern visual evoked potentials ( P - VEPs ) were done in 25 eyes of 25 patients who had myopic PRK for an attempted correction between 5 . 00 and 15 . 00 diopters ( D ) ( mean 8 . 00 D ) .,"('PRK', 'O')","('PRK', 'I')"
CONCLUSION : Myopic excimer laser PRK did not seem to affect the posterior segment .,"('Myopic', 'O')","('Myopic', 'B')"
Review of the literature reveals an association between tamoxifen use and gynecologic tumors .,"('gynecologic', 'O')","('gynecologic', 'B')"
Review of the literature reveals an association between tamoxifen use and gynecologic tumors .,"('tumors', 'B')","('tumors', 'I')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('stage', 'O')","('stage', 'B')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('II', 'O')","('II', 'I')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('estrogen', 'O')","('estrogen', 'I')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('receptor', 'O')","('receptor', 'I')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('-', 'O')","('-', 'I')"
CASE : A 52 - year - old postmenopausal woman was treated with tamoxifen for stage II estrogen receptor - positive breast carcinoma .,"('positive', 'O')","('positive', 'I')"
"Moreover , the inhibitory effect of NIK - 247 on AChE was reversible .","('AChE', 'O')","('AChE', 'B')"
This expression may represent an endogenous damping mechanism since NPY has been shown to block seizure - like events following high - frequency stimulation in hippocampal slices .,"('seizure', 'B')","('seizure', 'O')"
"Electron microscopy , however , revealed subepithelial electron - dense deposits , fusion of epithelial cell foot processes , and evidence of mesangial cell hyperactivity .","('mesangial', 'O')","('mesangial', 'B')"
"Electron microscopy , however , revealed subepithelial electron - dense deposits , fusion of epithelial cell foot processes , and evidence of mesangial cell hyperactivity .","('cell', 'O')","('cell', 'I')"
"Electron microscopy , however , revealed subepithelial electron - dense deposits , fusion of epithelial cell foot processes , and evidence of mesangial cell hyperactivity .","('hyperactivity', 'O')","('hyperactivity', 'I')"
Value of methylprednisolone in prevention of the arthralgia - myalgia syndrome associated with the total dose infusion of iron dextran : a double blind randomized trial .,"('-', 'O')","('-', 'I')"
Value of methylprednisolone in prevention of the arthralgia - myalgia syndrome associated with the total dose infusion of iron dextran : a double blind randomized trial .,"('myalgia', 'B')","('myalgia', 'I')"
Value of methylprednisolone in prevention of the arthralgia - myalgia syndrome associated with the total dose infusion of iron dextran : a double blind randomized trial .,"('syndrome', 'O')","('syndrome', 'I')"
"In 40 % of treated patients , an arthralgia - myalgia syndrome develops .","('-', 'O')","('-', 'I')"
"In 40 % of treated patients , an arthralgia - myalgia syndrome develops .","('myalgia', 'B')","('myalgia', 'I')"
"In 40 % of treated patients , an arthralgia - myalgia syndrome develops .","('syndrome', 'O')","('syndrome', 'I')"
These data demonstrate that administration of MP before and after TDI reduces the frequency and severity of the arthralgia - myalgia syndrome .,"('-', 'O')","('-', 'I')"
These data demonstrate that administration of MP before and after TDI reduces the frequency and severity of the arthralgia - myalgia syndrome .,"('myalgia', 'B')","('myalgia', 'I')"
These data demonstrate that administration of MP before and after TDI reduces the frequency and severity of the arthralgia - myalgia syndrome .,"('syndrome', 'O')","('syndrome', 'I')"
"RESULTS : The most common pathogens were Haemophilus influenzae , Streptococcus pneumoniae , Staphylococcus aureus , and Moraxella catarrhalis .","('catarrhalis', 'O')","('catarrhalis', 'I')"
Microbiologic eradication rates ( presumed plus documented ) of the most common pathogens ranged from 93 % ( M . catarrhalis ) to 100 % ( S . pneumoniae ) at the post - therapy visit .,"('M', 'O')","('M', 'B')"
Microbiologic eradication rates ( presumed plus documented ) of the most common pathogens ranged from 93 % ( M . catarrhalis ) to 100 % ( S . pneumoniae ) at the post - therapy visit .,"('S', 'O')","('S', 'B')"
F d ration Nationale des Centres de Lutte Contre le Cancer ( FNCLCC ) .,"('Cancer', 'O')","('Cancer', 'I')"
Women who had endometrial cancer and had received tamoxifen had more advanced disease and poorer prognosis than those with endometrial cancer who had not received this treatment .,"('advanced', 'B')","('advanced', 'O')"
Women who had endometrial cancer and had received tamoxifen had more advanced disease and poorer prognosis than those with endometrial cancer who had not received this treatment .,"('disease', 'I')","('disease', 'O')"
"In cisapride - treated diarrhoea - predominant patients the mean contraction amplitude was higher ( 29 . 3 + / - 3 . 2 versus 24 . 9 + / - 2 . 6 mm Hg , cisapride versus placebo ( P < 0 . 001 ) ; pretreatment , 25 . 7 + / - 6 . 0 mm Hg ) , the mean contraction duration longer ( 3 . 4 + / - 0 . 2 versus 3 . 0 + / - 0 . 2 sec , cisapride versus placebo ( P < 0 . 001 ) ;","('predominant', 'O')","('predominant', 'I')"
Prevention of breast cancer with tamoxifen : preliminary findings from the Italian randomised trial among hysterectomised women .,"('hysterectomised', 'O')","('hysterectomised', 'B')"
Therefore we did a trial in hysterectomised women of tamoxifen as a chemopreventive .,"('hysterectomised', 'O')","('hysterectomised', 'B')"
"METHODS : In October , 1992 , we started a double - blind placebo - controlled , randomised trial of tamoxifen in women ( mainly in Italy ) who did not have breast cancer and who had had a hysterectomy .","('hysterectomy', 'O')","('hysterectomy', 'B')"
"Although in the acute stage the renal lesions histologically appeared toxic , evidence suggestive of an immunological mechanism cannot be excluded .","('renal', 'B')","('renal', 'O')"
"Although in the acute stage the renal lesions histologically appeared toxic , evidence suggestive of an immunological mechanism cannot be excluded .","('lesions', 'I')","('lesions', 'O')"
Chronic effects of a novel synthetic anthracycline derivative ( SM - 5887 ) on normal heart and doxorubicin - induced cardiomyopathy in beagle dogs .,"('doxorubicin', 'O')","('doxorubicin', 'B')"
Peak concentrations were > 6 microg / ml in 100 % of the OD group and in 67 % of the TD group ( P < 0 . 01 ) .,"('OD', 'O')","('OD', 'B')"
Peak concentrations were > 6 microg / ml in 100 % of the OD group and in 67 % of the TD group ( P < 0 . 01 ) .,"('TD', 'O')","('TD', 'B')"
Mean peak concentrations were markedly different : 11 . 00 + / - 2 . 89 microg / ml in OD vs . 6 . 53 + / - 1 . 45 microg / ml in TD ( P < 0 . 01 ) .,"('OD', 'O')","('OD', 'B')"
Mean peak concentrations were markedly different : 11 . 00 + / - 2 . 89 microg / ml in OD vs . 6 . 53 + / - 1 . 45 microg / ml in TD ( P < 0 . 01 ) .,"('TD', 'O')","('TD', 'B')"
29 ml / min / kg in OD vs . 1 . 28 + / - 0 . 33 ml / min / kg in TD ) .,"('OD', 'O')","('OD', 'B')"
29 ml / min / kg in OD vs . 1 . 28 + / - 0 . 33 ml / min / kg in TD ) .,"('TD', 'O')","('TD', 'B')"
The use of adriamycin ( ADR ) in cancer chemotherapy has been limited due to its cumulative cardiovascular toxicity .,"('cardiovascular', 'B')","('cardiovascular', 'O')"
The use of adriamycin ( ADR ) in cancer chemotherapy has been limited due to its cumulative cardiovascular toxicity .,"('toxicity', 'I')","('toxicity', 'O')"
